photo,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,aluno
9:12:28-aluno3-2017-06-19-09:12:30.png,0.07530167,0.924123347,0.000432663219,3.21445659e-05,1.23333166e-05,6.464686e-05,3.89464276e-06,2.92805234e-05,aluno3
9:12:30-aluno3-2017-06-19-09:12:33.png,0.03411596,0.9639574,0.000802642666,0.000329937116,0.000282712281,0.0003497342,3.51025847e-05,0.000126478961,aluno3
9:12:32-aluno3-2017-06-19-09:12:35.png,0.0389761776,0.959918261,0.000528387143,8.23745359e-05,6.331519e-05,0.000342473271,2.6086549e-05,6.294948e-05,aluno3
9:12:34-aluno3-2017-06-19-09:12:37.png,0.08760358,0.907402039,0.00212374516,0.000357283163,0.000329270872,0.00147160853,0.0003815444,0.000330916664,aluno3
9:12:36-aluno3-2017-06-19-09:12:38.png,0.05029067,0.9471406,0.00145343749,0.0005936883,0.000120814715,0.000233046187,1.625066e-05,0.000151548025,aluno3
9:12:38-aluno3-2017-06-19-09:12:40.png,0.0356636755,0.9635224,0.0004327805,5.618032e-05,2.914958e-05,0.00015013371,1.30525959e-05,0.000132638175,aluno3
9:12:42-aluno3-2017-06-19-09:12:45.png,0.03535379,0.9568634,0.00178802514,0.000485515571,0.0001481674,0.00160965009,0.00011987707,0.00363159762,aluno3
9:12:44-aluno3-2017-06-19-09:12:46.png,0.23915264,0.7533483,0.00321654254,0.0007768986,0.0004682794,0.0009697378,0.000162680386,0.00190490438,aluno3
9:12:46-aluno3-2017-06-19-09:12:48.png,0.0165531542,0.959207,0.00179992255,0.0008099327,0.0002831696,0.0161433071,0.0002017917,0.005001736,aluno3
9:12:48-aluno3-2017-06-19-09:12:50.png,0.0207123756,0.975918531,0.0009838378,0.000108029679,5.5303015e-05,0.0015171651,4.869502e-05,0.000656045042,aluno3
9:12:50-aluno3-2017-06-19-09:12:52.png,0.0155267,0.9818049,0.00127653568,5.35593972e-05,6.13523e-05,0.000148002437,5.21879065e-06,0.00112371473,aluno3
9:12:52-aluno3-2017-06-19-09:12:55.png,0.00723188138,0.981419265,0.007829154,3.8819453e-05,1.62483248e-05,5.86055066e-05,8.88229351e-07,0.00340513117,aluno3
9:12:54-aluno3-2017-06-19-09:12:57.png,0.7419199,0.255730569,0.0011906306,0.000320465479,7.468087e-05,2.30734913e-05,2.28555382e-05,0.0007178624,aluno3
9:12:56-aluno3-2017-06-19-09:12:59.png,0.1783731,0.812678754,0.00445725443,0.0009296518,0.00031054084,0.00074931077,0.000109736262,0.002391651,aluno3
9:12:58-aluno3-2017-06-19-09:13:01.png,0.01384996,0.9799116,0.002526531,0.0002271039,0.0002974386,0.0008070259,1.500406e-05,0.00236528553,aluno3
9:13:00-aluno3-2017-06-19-09:13:02.png,0.06029258,0.930975854,0.00193822745,0.0002573764,0.000149406478,0.000292135053,1.841618e-05,0.0060759983,aluno3
9:13:02-aluno3-2017-06-19-09:13:05.png,0.02559636,0.9706281,0.00207144045,0.0002459163,0.000277569081,0.000392736372,2.4858633e-05,0.0007630133,aluno3
9:13:04-aluno3-2017-06-19-09:13:07.png,0.0119935181,0.986591,0.0006061831,4.08928754e-05,1.11934442e-05,7.893773e-05,1.07872336e-06,0.0006772322,aluno3
9:13:06-aluno3-2017-06-19-09:13:09.png,0.0351348631,0.9589933,0.004678786,0.000124863189,0.0001709789,4.5960016e-05,2.60314914e-06,0.0008486463,aluno3
9:13:08-aluno3-2017-06-19-09:13:10.png,0.0520740636,0.938860834,0.003237093,0.000606718531,0.0005791315,0.00246359967,0.000282822759,0.00189576147,aluno3
9:13:10-aluno3-2017-06-19-09:13:13.png,0.03092318,0.9662619,0.00143949315,0.0001198884,0.000151707864,0.0002891881,1.90606024e-05,0.000795585569,aluno3
9:13:12-aluno3-2017-06-19-09:13:15.png,0.022828009,0.9748035,0.00145794638,5.924933e-05,8.04893e-05,0.000140217817,5.3371e-06,0.00062525156,aluno3
9:13:14-aluno3-2017-06-19-09:13:17.png,0.014030844,0.983980536,0.00107147719,6.49790454e-05,4.95703571e-05,7.36776856e-05,1.91793879e-06,0.000726975035,aluno3
9:13:16-aluno3-2017-06-19-09:13:19.png,0.043229755,0.9485818,0.00263174856,0.000198252339,0.000204820375,0.000388288056,3.74047231e-05,0.00472792657,aluno3
9:13:20-aluno3-2017-06-19-09:13:23.png,0.350607127,0.62985903,0.01074453,0.00050544,0.0003364812,4.11233232e-05,1.36383578e-05,0.007892649,aluno3
9:13:22-aluno3-2017-06-19-09:13:25.png,0.06482392,0.869943857,0.0387939773,0.00220384379,0.00117877568,0.0007711756,0.000163879726,0.0221205484,aluno3
9:13:24-aluno3-2017-06-19-09:13:27.png,0.0259639081,0.972277045,0.000956040458,3.228828e-05,1.9842706e-05,4.02501537e-05,1.59940362e-06,0.000709015061,aluno3
9:13:26-aluno3-2017-06-19-09:13:29.png,0.03663706,0.9610379,0.00161470787,6.487067e-05,3.278462e-05,0.000122332582,1.02097492e-05,0.000480185845,aluno3
9:13:28-aluno3-2017-06-19-09:13:30.png,0.0443240069,0.953034639,0.00145610969,0.000105470579,0.000234060091,0.000160460346,2.85958067e-05,0.000656683231,aluno3
9:13:30-aluno3-2017-06-19-09:13:33.png,0.0562265776,0.9424621,0.00091023877,4.320493e-05,0.000224618532,5.50903023e-05,6.12255144e-06,7.20747557e-05,aluno3
9:13:33-aluno3-2017-06-19-09:13:35.png,0.102486357,0.8956431,0.0008870029,0.00010457445,0.0003181899,0.000156925278,2.00527465e-05,0.000383807375,aluno3
9:13:34-aluno3-2017-06-19-09:13:37.png,0.109157994,0.8834545,0.000288632,0.000150412423,0.000251449383,0.00247604982,0.00228738738,0.00193358306,aluno3
9:13:36-aluno3-2017-06-19-09:13:39.png,0.139722288,0.858344436,0.0011973771,8.66089249e-05,4.139846e-05,0.000234668463,2.44870153e-05,0.000348762464,aluno3
9:13:38-aluno3-2017-06-19-09:13:41.png,0.0370582,0.962734461,0.000162223077,8.335343e-06,1.39238664e-05,1.63426739e-05,4.71237342e-07,6.05093737e-06,aluno3
9:13:40-aluno3-2017-06-19-09:13:42.png,0.0163221341,0.9821316,0.00052569987,2.00672712e-05,6.448025e-05,0.0008088642,5.34865e-05,7.363805e-05,aluno3
9:13:42-aluno3-2017-06-19-09:13:44.png,0.0431460068,0.9503417,0.004513311,0.000219386246,0.000140955381,0.0015375315,6.0140097e-05,4.09671848e-05,aluno3
9:13:44-aluno3-2017-06-19-09:13:47.png,0.249714285,0.7495227,7.301037e-05,6.40307826e-06,2.59112821e-05,0.000594712736,2.63381571e-05,3.662666e-05,aluno3
9:13:46-aluno3-2017-06-19-09:13:48.png,0.143188283,0.855698645,0.0009741794,1.71076063e-05,9.58283454e-06,2.469828e-05,2.03203081e-06,8.546432e-05,aluno3
9:13:48-aluno3-2017-06-19-09:13:51.png,0.123172455,0.8750005,0.00130534987,3.64273328e-05,1.71159572e-05,7.211037e-05,4.144962e-06,0.000391900481,aluno3
9:13:50-aluno3-2017-06-19-09:13:53.png,0.0571383946,0.9406116,0.00207934948,2.04179887e-05,6.51055234e-06,4.7919104e-05,8.59248246e-07,9.494092e-05,aluno3
9:13:52-aluno3-2017-06-19-09:13:55.png,0.06264247,0.932689846,0.00439085765,3.45008339e-05,1.22598867e-05,7.220731e-05,1.57347336e-06,0.000156315189,aluno3
9:13:54-aluno3-2017-06-19-09:13:57.png,0.08177614,0.9144595,0.0033473454,6.931179e-05,2.54062415e-05,9.13802942e-05,3.74469846e-06,0.000227141092,aluno3
9:13:56-aluno3-2017-06-19-09:13:59.png,0.08282749,0.912154,0.004717143,6.351382e-05,2.54404513e-05,8.03383155e-05,2.9091932e-06,0.000129162043,aluno3
9:13:58-aluno3-2017-06-19-09:14:01.png,0.0640739,0.933233559,0.00232736138,2.60914476e-05,1.77754882e-05,6.87864e-05,2.768132e-06,0.000249735021,aluno3
9:14:00-aluno3-2017-06-19-09:14:03.png,0.025563255,0.9736078,0.0007254172,1.2179692e-05,7.776113e-06,5.17629742e-05,2.060579e-06,2.979877e-05,aluno3
9:14:02-aluno3-2017-06-19-09:14:05.png,0.05051839,0.9484008,0.0009679002,2.12207324e-05,8.506351e-06,6.80246958e-05,1.932235e-06,1.32301184e-05,aluno3
9:14:04-aluno3-2017-06-19-09:14:07.png,0.0166641027,0.9820745,0.00115394685,9.504853e-06,6.223966e-06,6.34883254e-05,7.790311e-07,2.74452468e-05,aluno3
9:14:06-aluno3-2017-06-19-09:14:09.png,0.04915571,0.9487123,0.00169215852,5.2029427e-05,1.930286e-05,0.000254887331,7.836802e-06,0.00010580894,aluno3
9:14:08-aluno3-2017-06-19-09:14:11.png,0.03108163,0.966675937,0.00177685067,4.43996869e-05,3.3188564e-05,0.0002817667,9.773298e-06,9.64659e-05,aluno3
9:14:10-aluno3-2017-06-19-09:14:13.png,0.03946628,0.95852226,0.00153908157,5.13397172e-05,1.79080726e-05,0.000259609573,6.283723e-06,0.000137211246,aluno3
9:14:12-aluno3-2017-06-19-09:14:14.png,0.06255533,0.9341643,0.00249324,9.411587e-05,3.94586968e-05,0.00045192035,2.1988646e-05,0.000179686773,aluno3
9:14:14-aluno3-2017-06-19-09:14:16.png,0.0405011922,0.9575732,0.0015018183,5.428713e-05,1.55903235e-05,0.0002814104,4.38335928e-06,6.81597958e-05,aluno3
9:14:16-aluno3-2017-06-19-09:14:19.png,0.03484145,0.962896943,0.00171198393,7.52122942e-05,1.7622915e-05,0.000341565785,5.082161e-06,0.000110127577,aluno3
9:14:18-aluno3-2017-06-19-09:14:21.png,0.0331992172,0.9611704,0.00499148667,5.034412e-05,1.9461062e-05,0.000164056924,2.75753973e-06,0.000402297475,aluno3
9:14:20-aluno3-2017-06-19-09:14:23.png,0.008085825,0.9903587,0.0004550786,0.000181897558,0.000158517752,0.0004250157,9.158058e-06,0.000325778237,aluno3
9:14:22-aluno3-2017-06-19-09:14:25.png,0.06510035,0.9317163,0.00256273057,7.065076e-05,4.0539293e-05,0.000153073677,3.58806119e-06,0.000352746138,aluno3
9:14:24-aluno3-2017-06-19-09:14:27.png,0.004943053,0.9867753,0.000775055145,3.34191063e-05,8.8311e-05,0.00187249971,2.38366829e-05,0.00548857125,aluno3
9:14:28-aluno3-2017-06-19-09:14:31.png,0.327289134,0.382009,0.000112839007,0.000389253924,0.00319794379,0.22048533,0.0127636017,0.0537529141,aluno3
9:14:32-aluno3-2017-06-19-09:14:35.png,0.114273764,0.8174387,0.0163138937,0.000837029133,0.000470995059,0.000206790966,7.60135154e-05,0.0503828153,aluno3
9:14:34-aluno3-2017-06-19-09:14:37.png,0.03597315,0.957404435,0.000781615265,0.0009835698,0.000369458285,0.00370743219,0.0002794552,0.0005008753,aluno3
9:14:36-aluno3-2017-06-19-09:14:38.png,0.0684112757,0.9287014,0.00154383446,0.000278309919,0.000128877786,0.0002418538,1.96562651e-05,0.0006747872,aluno3
9:14:38-aluno3-2017-06-19-09:14:40.png,0.0622909851,0.9359045,0.00102269731,0.000225687123,7.868046e-05,0.00018293022,7.123955e-06,0.0002873662,aluno3
9:14:40-aluno3-2017-06-19-09:14:42.png,0.0362522751,0.9058014,0.0386134647,0.00173297955,0.00340260076,0.00612561638,0.00178317621,0.006288452,aluno3
9:14:42-aluno3-2017-06-19-09:14:45.png,0.0211280324,0.977799952,0.000527908967,9.259945e-05,0.000110673252,0.000318887469,2.56558724e-06,1.93715823e-05,aluno3
9:14:44-aluno3-2017-06-19-09:14:47.png,0.0211159531,0.5316025,0.00460118474,0.00023129645,0.000112658687,0.0005236321,3.583864e-05,0.441776931,aluno3
9:14:46-aluno3-2017-06-19-09:14:49.png,0.02676079,0.9727425,0.0003052214,2.50265384e-05,9.46437e-06,9.296306e-05,5.11117923e-06,5.894559e-05,aluno3
9:14:48-aluno3-2017-06-19-09:14:51.png,0.03273625,0.96509105,0.00121273054,0.000250713056,9.42337356e-05,0.000238259861,9.370298e-06,0.000367381435,aluno3
9:14:50-aluno3-2017-06-19-09:14:53.png,0.0158378687,0.9773932,0.00354212569,0.0007165434,0.00108012243,0.000672355236,4.024252e-05,0.000717540446,aluno3
9:14:52-aluno3-2017-06-19-09:14:54.png,0.0125215612,0.9749636,0.011381587,0.0003151756,0.000585713831,6.148513e-05,2.43195336e-06,0.000168466926,aluno3
9:14:54-aluno3-2017-06-19-09:14:57.png,0.0191564,0.9711603,0.005505086,0.0008534754,0.00248161587,0.0003644041,3.98352058e-05,0.0004389035,aluno3
9:14:56-aluno3-2017-06-19-09:14:59.png,0.5456981,0.2868039,0.127307668,0.0133968657,0.005682531,0.0087209,0.0106487423,0.00174130127,aluno3
9:15:02-aluno3-2017-06-19-09:15:04.png,0.0485378541,0.9466738,0.0007269299,0.0009961458,0.000343440915,0.00192843063,0.0003410576,0.000452320266,aluno3
9:15:04-aluno3-2017-06-19-09:15:07.png,0.0009402728,0.9962123,0.000898253929,6.759184e-05,0.000175266061,0.00119464146,1.54902846e-05,0.0004961509,aluno3
9:15:10-aluno3-2017-06-19-09:15:13.png,0.0188592952,0.9784513,0.0008269934,1.06910811e-05,6.6310844e-05,0.000192898,3.14400422e-05,0.00156106416,aluno3
9:15:14-aluno3-2017-06-19-09:15:17.png,0.00328001985,0.9898353,0.000313674769,0.000193384,0.00607362436,0.000233981264,3.8999533e-06,6.60677251e-05,aluno3
9:15:16-aluno3-2017-06-19-09:15:19.png,0.0150385574,0.979560852,0.0002889911,0.000184473742,0.00278466172,0.002054115,4.4143e-05,4.419068e-05,aluno3
9:15:18-aluno3-2017-06-19-09:15:21.png,0.00600825436,0.9827293,0.000356986828,0.0002662908,0.00771735655,0.00273513119,9.21599058e-05,9.452031e-05,aluno3
9:15:20-aluno3-2017-06-19-09:15:23.png,0.008087757,0.9479771,0.000764109951,0.00147546967,0.0370526649,0.00429987954,0.00016156958,0.000181432479,aluno3
9:15:22-aluno3-2017-06-19-09:15:25.png,0.008387558,0.1777943,0.00102261011,0.0005126876,0.000354480027,0.0007736474,8.102386e-05,0.8110737,aluno3
9:15:30-aluno3-2017-06-19-09:15:32.png,0.0261310562,0.953108549,0.0027671014,0.00255131838,0.00638097,0.00455834763,0.0005033387,0.00399929052,aluno3
9:15:32-aluno3-2017-06-19-09:15:35.png,0.144029111,0.839490831,0.00558055751,0.000274612627,0.000213791849,0.000243716873,6.556899e-05,0.0101017887,aluno3
9:15:34-aluno3-2017-06-19-09:15:37.png,0.0686194152,0.7855368,0.00047724272,6.05076057e-05,3.794024e-05,0.132752776,0.0103734676,0.00214181724,aluno3
9:15:36-aluno3-2017-06-19-09:15:39.png,0.0650931746,0.914114,0.000104236009,1.27595695e-05,2.49466921e-05,0.0175853241,0.0022496467,0.0008159173,aluno3
9:15:38-aluno3-2017-06-19-09:15:41.png,0.125994056,0.84185183,0.0003549517,0.000107552754,8.421456e-05,0.0256678928,0.003106172,0.002833342,aluno3
9:15:40-aluno3-2017-06-19-09:15:43.png,0.108569272,0.876004755,0.000148675579,3.522824e-05,0.000139056152,0.0118106063,0.00292321853,0.000369158,aluno3
9:15:42-aluno3-2017-06-19-09:15:45.png,0.08347249,0.9091013,0.000220609174,2.93966914e-05,7.139708e-05,0.005619547,0.0003894067,0.00109584257,aluno3
9:15:44-aluno3-2017-06-19-09:15:47.png,0.16313912,0.828303158,0.000204645214,4.60633346e-05,0.000226584263,0.0059377593,0.00116602948,0.000976615,aluno3
9:15:46-aluno3-2017-06-19-09:15:49.png,0.488485038,0.5062751,0.0001499071,8.930795e-05,0.000471933337,0.00107533857,0.00308717461,0.000366165,aluno3
9:15:48-aluno3-2017-06-19-09:15:50.png,0.0580015,0.9272641,0.006993004,0.00242924877,0.00264474447,0.0007387863,0.0001293596,0.00179928809,aluno3
9:15:50-aluno3-2017-06-19-09:15:53.png,0.189967275,0.7803334,0.0271664765,0.0008597549,0.000417563831,0.00036123977,4.21991244e-05,0.0008520918,aluno3
9:15:52-aluno3-2017-06-19-09:15:55.png,0.0190929025,0.9661926,0.0061967615,0.00131496764,0.00181449775,0.000973523,0.000119669741,0.004295057,aluno3
9:15:54-aluno3-2017-06-19-09:15:56.png,0.0166687351,0.9813905,0.00150154007,6.4877946e-05,3.04322239e-05,6.920581e-05,1.43700584e-06,0.0002733006,aluno3
9:15:56-aluno3-2017-06-19-09:15:59.png,0.0164341982,0.972553551,0.00720644649,0.000798504043,0.00046812254,0.000390843168,1.41823921e-05,0.002134146,aluno3
9:15:58-aluno3-2017-06-19-09:16:00.png,0.0069835945,0.991436541,0.00107468688,3.612087e-05,0.000159722113,0.0001383179,8.59097054e-06,0.000162435215,aluno3
9:16:00-aluno3-2017-06-19-09:16:02.png,0.00694577675,0.991803765,0.0008169617,6.302424e-05,0.000134444912,0.0001315471,8.614043e-06,9.58433e-05,aluno3
9:16:02-aluno3-2017-06-19-09:16:04.png,0.007869267,0.9911824,0.0004044866,6.95816e-05,0.000224231189,0.000126090235,2.35960351e-06,0.000121617661,aluno3
9:16:04-aluno3-2017-06-19-09:16:07.png,0.0118077677,0.940726042,0.0237963852,0.000635642267,0.0007699242,0.00135132729,2.92366149e-05,0.0208836813,aluno3
9:16:06-aluno3-2017-06-19-09:16:09.png,0.0158691891,0.823812068,0.14607738,0.00147131982,0.000117109514,0.00657145446,1.41763276e-05,0.006067282,aluno3
9:16:08-aluno3-2017-06-19-09:16:11.png,0.0488130152,0.9373341,0.009262999,0.00058321713,9.95149749e-05,0.00175896939,1.26571231e-05,0.00213549356,aluno3
9:16:10-aluno3-2017-06-19-09:16:13.png,0.045898743,0.945198,0.000416470517,0.000153146379,4.85007622e-05,0.007577862,1.20594232e-05,0.0006952282,aluno3
9:16:12-aluno3-2017-06-19-09:16:15.png,0.0963379,0.8996811,4.59489956e-06,3.64819334e-06,3.88147464e-06,0.00216425443,4.21527e-06,0.00180040055,aluno3
9:16:14-aluno3-2017-06-19-09:16:17.png,0.104848437,0.8818946,2.999954e-05,7.61645833e-06,8.41983547e-06,0.000925826142,8.13135648e-06,0.0122769829,aluno3
9:16:16-aluno3-2017-06-19-09:16:19.png,0.05748887,0.9201773,0.00018466069,0.000136531366,0.000116807525,0.00410117069,2.09215141e-05,0.01777376,aluno3
9:16:18-aluno3-2017-06-19-09:16:21.png,0.172006145,0.8206635,0.00310244737,0.000207067933,0.000109414119,0.0002478118,5.48928729e-05,0.00360870385,aluno3
9:16:20-aluno3-2017-06-19-09:16:23.png,0.0280128457,0.9667815,0.00455794157,1.90423925e-05,4.78201873e-05,7.755101e-05,3.175373e-06,0.000500134542,aluno3
9:16:22-aluno3-2017-06-19-09:16:25.png,0.0207017828,0.9784259,0.000191179744,3.56868077e-06,1.94379281e-05,0.000105101288,7.183979e-06,0.0005458163,aluno3
9:16:24-aluno3-2017-06-19-09:16:26.png,0.2001212,0.7990958,0.000305214839,1.37792158e-05,3.85253225e-05,0.0002804075,0.000120080716,2.498184e-05,aluno3
9:16:26-aluno3-2017-06-19-09:16:29.png,0.180347785,0.8190594,0.0002697734,1.00353573e-05,4.13126581e-05,0.000169326158,8.008079e-05,2.22949675e-05,aluno3
9:16:28-aluno3-2017-06-19-09:16:31.png,0.346742064,0.6519059,0.000673324452,7.395202e-05,0.000118042532,0.000277840125,0.000142233926,6.663446e-05,aluno3
9:16:30-aluno3-2017-06-19-09:16:33.png,0.0153554836,0.9755915,0.00122383912,0.000248496217,6.604947e-05,0.005811589,2.32837065e-05,0.00167975971,aluno3
9:16:32-aluno3-2017-06-19-09:16:35.png,0.033501938,0.964200854,0.00186519616,4.027917e-05,2.92189688e-05,0.000155615373,5.56005443e-06,0.0002013275,aluno3
9:16:34-aluno3-2017-06-19-09:16:37.png,0.0522475243,0.9462957,0.00120664306,2.2326687e-05,2.30626683e-05,7.474771e-05,3.44376645e-06,0.000126599116,aluno3
9:16:36-aluno3-2017-06-19-09:16:39.png,0.0475370437,0.9499859,0.00202558818,3.655389e-05,3.39802718e-05,0.000119982309,5.71961027e-06,0.0002551845,aluno3
9:16:38-aluno3-2017-06-19-09:16:41.png,0.0287328754,0.9703614,0.0008349404,8.436013e-06,1.80188945e-05,1.22596794e-05,2.3936056e-07,3.184793e-05,aluno3
9:16:40-aluno3-2017-06-19-09:16:43.png,0.01215389,0.984101951,0.001577721,3.85521344e-05,2.95162972e-05,3.547574e-05,1.28888564e-06,0.00206162524,aluno3
9:16:42-aluno3-2017-06-19-09:16:45.png,0.0427665077,0.95546186,0.00121526059,5.50121622e-05,4.303311e-05,6.971999e-05,2.41390512e-06,0.0003861764,aluno3
9:16:44-aluno3-2017-06-19-09:16:47.png,0.00207974017,0.9780338,7.84932854e-05,8.292457e-05,8.86772e-06,0.0193889812,0.0002072279,0.000119989912,aluno3
9:16:46-aluno3-2017-06-19-09:16:49.png,0.0130338548,0.98655206,7.643094e-05,1.25717488e-05,1.97902386e-06,0.000299629581,9.96767e-06,1.351105e-05,aluno3
9:16:48-aluno3-2017-06-19-09:16:51.png,0.03958819,0.959069133,0.0002943182,7.184852e-06,3.32878153e-05,0.00019561332,0.000107748689,0.000704508566,aluno3
9:16:50-aluno3-2017-06-19-09:16:52.png,0.0147181312,0.984943,5.56470441e-05,5.357741e-06,7.370826e-05,0.000107574728,3.6305104e-05,6.03167937e-05,aluno3
9:16:52-aluno3-2017-06-19-09:16:55.png,0.0249525812,0.9731861,0.00021071556,2.85953556e-05,0.000150364023,0.000879308849,0.00049751834,9.4846604e-05,aluno3
9:16:54-aluno3-2017-06-19-09:16:56.png,0.0627084747,0.9242508,0.000829749857,0.00029655415,0.00130476733,0.003955643,0.00176377676,0.004890226,aluno3
9:16:56-aluno3-2017-06-19-09:16:59.png,0.166129261,0.770865738,0.000878009,0.0005224563,0.00136843813,0.0121258358,0.00362879015,0.04448146,aluno3
9:16:58-aluno3-2017-06-19-09:17:00.png,0.03895883,0.926587939,0.0002301655,7.568123e-05,0.000411412271,0.0165334865,0.0144026345,0.00279986952,aluno3
9:17:00-aluno3-2017-06-19-09:17:03.png,0.08358541,0.8798654,0.000395122566,0.000253299833,0.000824301271,0.0258898735,0.00273203524,0.006454543,aluno3
9:17:04-aluno3-2017-06-19-09:17:07.png,0.0206368528,0.973669469,0.00473608961,0.000169267689,0.000127441381,0.000100459707,4.72935744e-06,0.000555693754,aluno3
9:17:06-aluno3-2017-06-19-09:17:09.png,0.035804417,0.9405742,0.01814476,0.0009250541,0.0008961298,0.0005518453,5.050125e-05,0.00305308751,aluno3
9:17:08-aluno3-2017-06-19-09:17:11.png,0.596213639,0.389141619,0.000295309175,0.000907559239,0.000361851417,0.00431628665,0.00161672547,0.00714699365,aluno3
9:17:10-aluno3-2017-06-19-09:17:13.png,0.8086926,0.188190877,0.000183453754,3.861496e-05,5.56763225e-05,0.0008402975,0.00177722424,0.000221286624,aluno3
9:17:12-aluno3-2017-06-19-09:17:15.png,0.07584501,0.921341658,0.000839253946,0.000156003283,0.000123868376,0.000828336459,0.000114430019,0.000751420448,aluno3
9:17:14-aluno3-2017-06-19-09:17:17.png,0.04580177,0.953366756,0.000304119283,1.99286478e-05,8.434495e-05,0.000216562577,5.97389553e-05,0.000146792881,aluno3
9:17:16-aluno3-2017-06-19-09:17:18.png,0.027358219,0.9704313,0.0007199995,3.93738374e-05,2.042419e-05,0.000167004575,7.957023e-06,0.00125568581,aluno3
9:17:18-aluno3-2017-06-19-09:17:20.png,0.045553185,0.9533054,0.000362853782,4.012618e-05,2.36423384e-05,0.00015054243,1.24601347e-05,0.0005517905,aluno3
9:17:20-aluno3-2017-06-19-09:17:22.png,0.0228493568,0.975990534,0.00045448952,7.333459e-05,4.46439735e-05,0.0002593226,1.23353157e-05,0.000315989979,aluno3
9:17:22-aluno3-2017-06-19-09:17:25.png,0.0427490063,0.9562803,0.000262731017,4.03534032e-05,4.022868e-05,0.000287615083,2.22833114e-05,0.00031748644,aluno3
9:17:24-aluno3-2017-06-19-09:17:27.png,0.0976109058,0.8988313,0.0008369136,0.000148703286,0.000132095316,0.000654878153,0.000160456024,0.00162473589,aluno3
9:17:26-aluno3-2017-06-19-09:17:29.png,0.5506877,0.445645422,0.001204305,0.0002500496,6.95679046e-05,8.727651e-05,6.05699752e-05,0.00199515652,aluno3
9:17:28-aluno3-2017-06-19-09:17:31.png,0.0689777,0.8437316,0.000799692934,0.0035707925,0.000594088633,0.0783873349,0.00283954386,0.00109927275,aluno3
9:17:30-aluno3-2017-06-19-09:17:33.png,0.195605889,0.7970235,0.00196399167,0.000134196671,6.393217e-05,5.97958278e-05,1.50996748e-05,0.005133613,aluno3
9:17:32-aluno3-2017-06-19-09:17:35.png,0.06000639,0.9355987,0.00177205319,0.000129322332,2.70797354e-05,0.000152821362,8.635762e-06,0.0023050122,aluno3
9:17:34-aluno3-2017-06-19-09:17:37.png,0.02432582,0.969507,0.004517208,0.0002057928,0.0001389646,0.000214685642,1.25657543e-05,0.00107800367,aluno3
9:17:36-aluno3-2017-06-19-09:17:39.png,0.0358288959,0.9388165,0.02193044,0.000162418481,9.856799e-05,0.00010688664,1.6741471e-05,0.003039586,aluno3
9:17:38-aluno3-2017-06-19-09:17:41.png,0.02583234,0.973624349,0.000241786911,2.16748267e-05,4.43495674e-06,5.39507746e-05,9.828441e-07,0.00022048525,aluno3
9:17:40-aluno3-2017-06-19-09:17:42.png,0.262636781,0.7308948,0.00195205212,0.000110454152,0.0001588357,0.00139032188,0.00195193675,0.0009048222,aluno3
9:17:42-aluno3-2017-06-19-09:17:45.png,0.175457716,0.8137437,0.00177600957,0.0004022505,0.000787769561,0.00236083427,0.003328586,0.00214314484,aluno3
9:17:44-aluno3-2017-06-19-09:17:47.png,0.07803534,0.918665469,0.00123245665,0.000262201531,0.000312220684,0.0006155068,0.000111317218,0.0007654702,aluno3
9:17:46-aluno3-2017-06-19-09:17:49.png,0.0228903834,0.972096562,0.0005754987,0.000181088,0.000400089659,0.00207122928,0.00125058857,0.0005345516,aluno3
9:17:48-aluno3-2017-06-19-09:17:51.png,0.0264376886,0.9721199,0.0003653024,2.36849974e-05,7.65013247e-05,0.000283367583,0.0004669153,0.000226591816,aluno3
9:17:50-aluno3-2017-06-19-09:17:53.png,0.04787326,0.9490054,0.00109489064,0.000183409953,0.0002843007,0.000656709832,0.0001417585,0.000760255149,aluno3
9:17:52-aluno3-2017-06-19-09:17:55.png,0.0202394687,0.9732689,0.0005718528,0.000100213649,0.0003172367,0.00217046379,0.00259924633,0.0007325752,aluno3
9:17:54-aluno3-2017-06-19-09:17:57.png,0.0215125326,0.97031194,0.000126196624,2.11431e-05,0.000102808495,0.00220937375,0.005568144,0.00014785488,aluno3
